,id,titre,objet,adrs_numvoie,adrs_typevoie,adrs_libvoie,adrs_codepostal,adrs_libcommune,siteweb,adrs,dept,region,social_object1_libelle,social_object2_libelle,longitude,latitude
271,W332022592,TERRE DU CAMEROUN,"aider à l'accès à l'éducation scolaire des enfants et apprentissage de métier (matériels scolaires et aide à l'apprentissage) ;acheminer des médicaments, soins médicaux et création de centres médicaux, vêtements ; création de coopérative : lieu pouvant servir à la vente de produits, d'entraide et de rencontre ayant pour but de satisfaire la communauté, acheminement de matériels agricoles",41,RUE,de la Faïencerie,33300,Bordeaux,,41 RUE de la Faïencerie 33300 Bordeaux,Gironde,Nouvelle-Aquitaine,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,-0.5579659,44.8623429
272,W332022855,IPANYACDIASPORAPLUS,"rassembler tous les ressortissants camerounais du département de l'océan nés entre 1972 et 1973 ; promouvoir le développement de nos villages, encourager la scolarisation et apporter un soutien aux enfants défavorisés",17,AV,DE TEYCHENEY,33370,Artigues-près-Bordeaux,,17 AV DE TEYCHENEY 33370 Artigues-près-Bordeaux,Gironde,Nouvelle-Aquitaine,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,-0.4893920546354979,44.85897305
273,W332022956,"ASSOCIATION ACTION D'AIDE POUR LE DÉVELOPPEMENT SOCIAL DES ENFANTS HANDICAPÉS, DÉMUNIS ET ORPHELINS DU CAMEROUN (3ADSEHDOC)","apporter par des actions humanitaires de l'aide matérielle, financière et morale aux enfants orphelins, handicapés et démunis du cameroun ; jouer un rôle de conseiller et oeuvrer pour les droits des enfants ; sensibiliser sur les différentes maladies et apporter du soutien sur le plan sanitaire, aux enfants malades",28-30,RUE,du Commerce,33800,Bordeaux,,28-30 RUE du Commerce 33800 Bordeaux,Gironde,Nouvelle-Aquitaine,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,-0.5522645,44.8271577
274,W332023722,UNION DES COEURS FRANCO-CAMEROUNAISE HUMANITAIRE (AHC),"""création des structure pouvant recevoir des personnes ayant des situations de vie compliquées ; accueil et développement personnel, de ses personnes """"délaissées par la société"""" ",000000,82,,33300,33063,FRANCE,82  rue Pierre Trébod 33300 Bordeaux,Gironde,Nouvelle-Aquitaine,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,-0.5852555,44.860814
275,W332027491,ASSOCIATION POUR LE DÉVELOPPEMENT ET ÉMANCIPATION DES PYGMÉES ET INDIGÈNES DU SUD ET DE L'EST DU CAMEROUN (ADEPI),"promouvoir le développement socio-économique des populations pygmées et indigènes vivant au cur des bassins du congo en particulier dans le sud et l'est du cameroun que traverse l'immense foret des bassins du congo aujourd'hui patrimoine de l'unesco ; nous nous investissons en priorité dans l'éducation avec l'aménagement ou constructions des salles de classe, fourniture des tables-banc et du matériels scolaires ;-la santé avec la restauration des centre de santé, la fourniture des équipement, l'accès à l'eau potable ; - le développement  solidaire notamment avec des projets d'agriculture, élevage, pisciculture et artisanat",114,AV,de Canejan,33600,Pessac,,114 AV de Canejan 33600 Pessac,Gironde,Nouvelle-Aquitaine,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,-0.6550504,44.7856031
276,W332028701,DIASPORA CAMEROUNAISE BORDEAUX,participer pleinement à la vie de la communauté française par des actions d ordre culturel et social visant à aider chaque membre à s intégrer et à réaliser ses projets,7,ALL,Dubos,33140,Villenave-d'Ornon,,7 ALL Dubos 33140 Villenave-d'Ornon,Gironde,Nouvelle-Aquitaine,ACTION SOCIOCULTURELLE,AUTRES,-0.5693152,44.7915919
277,W332029947,SOLIDAIRE DANS LE WAR,"venir en aide directement et efficacement aux populations démunies du cameroun ; rassembler les camerounais de part le monde ; se sentir fiers de nos origines ; conseiller et être conseiller ; se divertir (déstresser) , valoriser notre propre culture ; dire non au tribalisme ; parler d'économie et d'investissement dans notre pays ;",4,PL,Bernard Roumegoux,33170,Gradignan,,4 PL Bernard Roumegoux 33170 Gradignan,Gironde,Nouvelle-Aquitaine,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,-0.6145001,44.7739728
278,W333001994,MAMIATANGANA,projet d'une structure de soin au cameroun ; aide à la population camerounaise,13,RUE,des cooperatives,33490,Saint-Pierre-d'Aurillac,,13 RUE des cooperatives 33490 Saint-Pierre-d'Aurillac,Gironde,Nouvelle-Aquitaine,SANTÉ,AUTRES,-0.1895136,44.5746478
279,W335003247,ESPOIR ENTRE NOUS,"réunir les femmes camerounaises résidentes en france et ailleurs, apporter à tous ses membres une aide financière à travers une caisse secours en cas de décès d'un membre de l'association ou d'un parent proche (conjoint, enfant, père, mère, frères et soeurs)",6E,RTE,de Génissac,33750,Saint-Quentin-de-Baron,,6E RTE de Génissac 33750 Saint-Quentin-de-Baron,Gironde,Nouvelle-Aquitaine,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,-0.2943,44.822968
280,W311007669,SOUTENONS LA FERME-ECOLE : COEUR DE L'EDUCATION ET DE LA SANTE A GUEFIGUE CAMEROUN,"l'association a pour objet, en france et à l étranger, de mettre en place des action de type humanitaire des programmes de soutien éducatifs et économiques afin de contribuer au développement sur la base de l'autonomie des populations pour améliorer les conditions de vie de zones rurales au cameroun",31,AV,des Pyrenées,31220,Martres-Tolosane,,31 AV des Pyrenées 31220 Martres-Tolosane,Haute-Garonne,Occitanie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.0071196,43.1978335
281,W313005520,EAU DE PLUIE,de développement autonome des populations du cameroun ayant besoin d'eau,9,RUE,Lanternières,31000,Toulouse,,9 RUE Lanternières 31000 Toulouse,Haute-Garonne,Occitanie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.4405186,43.6000709
282,W313006786,EGLISE PRESBYTERIENNE CAMEROUNAISE EN FRANCE: CHAPELLE DE TOULOUSE ZOETELE-VILLE,"proclamation de l'évangile de jésus christ à toute l'humanité; administration des sacrements, cure d'âme et enseignement de la doctrine chrétienne, encadrement et formation des membres à travers ses structures spécialisées; femmes, hommes, jeunes, aumônerie et autres formations socio-éducatives",533,CHEM1,de Jouaninet,31180,Lapeyrouse-Fossat,,533 CHEM1 de Jouaninet 31180 Lapeyrouse-Fossat,Haute-Garonne,Occitanie,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,AUTRES,1.5170896,43.6927081
283,W313010159,LA CHORALE CAMEROUNAISE DE TOULOUSE,le chant choral,2,IMP,du Lieutenant Michel Welvert,31200,Toulouse,,2 IMP du Lieutenant Michel Welvert 31200 Toulouse,Haute-Garonne,Occitanie,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,AUTRES,1.459037,43.6420413
284,W313010468,ASSOCIATION DES CAMEROUNAIS DE TOULOUSE ET DE LA REGION MIDI-PYRENEES (ACAT-MP),"permettre la rencontre et les échanges solidaires entre les  camerounais, de promouvoir la culture camerounaise, de représenter et défendre les intérêts des camerounais, d' initier et participer à des projets de développement ou d'aide aux populations nécessiteuses, être l'interface entre la région midi-pyrénées et le caméroun",12,IMP,d'Astorg,31140,Pechbonnieu,,12 IMP d'Astorg 31140 Pechbonnieu,Haute-Garonne,Occitanie,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,1.4666333,43.7128104
285,W313012121,RASSEMBLEMENT DES CAMEROUNAIS DE FRANCE (RACAF),"rassembler tous les camerounais vivant en france sans distinction d'opinion politique, de religion, de clan ethnique ou étudiant ou provinciale ou professionnelle ou même régionale, afin de penser ensemble à notre implication dans la construction de notre pays et dans le renforcement des liens de solidarité et de fraternité existant entre nous",64,SQ,de l'Erable,77240,Cesson,,64 SQ de l'Erable 77240 Cesson,Seine-et-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.5949491,48.5583827
286,W313012928,EGLISE PRESBYTERIENNE REFORMEE DU CAMEROUN (EPRC),célébration du culte protestant et encadrement par l'enseignement de la doctrine de jésus christ de ses membres,32,CHEM1,de Beauregard,31300,Toulouse,,32 CHEM1 de Beauregard 31300 Toulouse,Haute-Garonne,Occitanie,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,AUTRES,1.4442469,43.6044622
287,W313014890,MERVEILLES D'AFRIK,"construction et installation de puits et latrines publics à nko'ovos, lieu dit derrière le stade, quartier de la ville d'ebolowa au cameroun ; créer un espace de rencontres et de dialogue entre les adhérents et les sympathisants ; mise en place d'un comité de réflexion sur les problèmes sociaux, économiques et d'intégration au sein de la diaspora camerounaise à toulouse ; le renforcer de l'amitié et de la solidarité à toute épreuve entre les adhérents ; aide aux enfants sous-scolarisés ou malades, aux femmes démunies et mal informées d'afrique à sortir de la nécessité ; l'éveil du sentiment fraternel en s'ouvrant davantage aux autres communauté, mais en privilégiant l'authenticité camerounaise ; d'oeuvrer en sorte que l'égalité des chances devienne une réalité aux points de vue de l'emploi, la culture et l'éducation ; de renforcer la conscience des africains par des moyens de sensibilisation, d'information, d'échange et de formation",33,AV,de Lyon,31400,Toulouse,,33 AV de Lyon 31400 Toulouse,Haute-Garonne,Occitanie,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,1.4522883,43.6154109
288,W313015501,ASSOZOUA,"venir en aide aux dispensaires des villages camerounais dans le département de la vallée du ntem, de récolter aupès des pharmacies, cliniques, hôpitaux et particuliers des médicaments, du matériel d'équipement divers médical et pharmaceutique et d'acheminer au cameroun",533,CHEM1,de Jouaninet,31180,Lapeyrouse-Fossat,,533 CHEM1 de Jouaninet 31180 Lapeyrouse-Fossat,Haute-Garonne,Occitanie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.5170896,43.6927081
289,W313016419,ETUDIANTS CAMEROUNAIS DE TOULOUSE (ECAT),"unir les étudiants, stagiaires et jeunes professionnels d'origine camerounaise dans un cadre amical et fraternel ; favoriser l'ouverture de ses membres  et sympathisants à tout projet à vocation humanitaire, écologique et en faveur du développement durable ; promouvoir les échanges culturels étudiants en france ; favoriser les échanges intellectuels, sportifs et artistiques entre les différents étudiants",7,RUE,Stalingrad,31000,Toulouse,,7 RUE Stalingrad 31000 Toulouse,Haute-Garonne,Occitanie,ÉDUCATION  FORMATION,AUTRES,1.4520944,43.6092335
290,W313021298,ASSOCIATION FRANCAISE HUMANITAIRE D'AIDE AU CAMEROUN (AFHAAC),"aide humanitaire : de porter assistance et faire des actes de bienfaisance et ce sous toutes les formes et interprétations qu'ils puissent être faites sans limitations de bienfaits et d'assistances ; éducation des enfants, et des femmes, aide à l'intégration de ressortissants étrangers au pays (france), constructions diverses dans un but humanitaire, hôpital, école, dons de matériel (outils, véhicules), vêtements et nourriture, vaccins, médicaments et matériel pour hôpitaux, matériel pour écoles et écoliers (la liste des dons et actions ne peut être exhaustive compte tenu de l'ampleur de l'aide humanitaire à apporter) assistance médicale ou juridique, négociations et adhésions préférentielles avec les divers organismes d'assurances (rapatriement, décès, mutuel, etc.), transport de dons par container, construction de logements, forages, organisation de voyages et découverte du pays (cameroun), organisation d'événements festifs",97,CHEM1,de Nicol,31200,Toulouse,,97 CHEM1 de Nicol 31200 Toulouse,Haute-Garonne,Occitanie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.4442469,43.6044622
291,W313022023,ASSOCIATION JEUNESSE KAMER ACTIVE (A.J.K.A.),"aider les jeunes camerounais en précarité notamment les orphelins, les enfants en situation de handicap visuel, ou moteur, les enfants abandonnés ou issus de familles pauvres ;  améliorer leur quotidien à travers des dons alimentaires et vestimentaires pour lutter contre la malnutrition et la pauvreté ; mettre en place des outils nécessaires à leur bien-être et veiller à leur épanouissement ; développer leur autonomie individuelle ; lutter contre l'isolement en favorisant les échanges ; rencontres culturelles et sportives, voyages, etc ; faciliter l'accès à une scolarisation durable et adaptée; mettre en place un accompagnement éducatif pédagogique initier à la formation professionnelle adaptée en développant des activités manuelles ; organiser des activités et évènements générateurs de revenus afin de subvenir aux besoins des enfants, récolter des fonds auprès des bailleurs locaux et internationaux, tisser des partenariats avec de différents acteurs sociaux, industriels et commerciaux de par le monde ; à long terme, l'association compte créer des centres d'accueil et de foyer d'hébergement pour prendre entièrement en charge ces enfants",74,RUE,Ernest Renan,31200,Toulouse,,74 RUE Ernest Renan 31200 Toulouse,Haute-Garonne,Occitanie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.4438055,43.6345288
292,W313022967,ESPOIR POUR LA COMMUNAUTE DES ENFANTS DE L'OUEST DU CAMEROUN,"notre pays est frappé par divers difficultés : raison pour laquelle nous avons choisit de créer cette association (eceoc) qui a pour objectifs, soutenir moralement, matériellement et favoriser l'épanouissement des jeunes enfants de l'ouest du cameroun. notamment par des moyens qui regroupent entre autre des conseils sanitaires tel que des informations sur les maladies prépondérantes au cameroun ; les mesures d'hygiène permettant de les éviter... l'accès à la scolarité pour tous, qui passe par une aide aux frais scolaires, une participation au matériel éducatif et la mise en place d'un soutien scolaire... pour nous, la culture est également une clé de réussite ; pour cette raison, l'eceoc vise aussi à organiser des évènement culturels, des conférences et des colloques thématiques, dans plusieurs domaines et sous plusieurs formes",16,IMP,René Fonck,31300,Toulouse,,16 IMP René Fonck 31300 Toulouse,Haute-Garonne,Occitanie,DÉFENSE DE DROITS FONDAMENTAUX/ ACTIVITÉS CIVIQUES,DÉFENSE DE DROITS FONDAMENTAUX/ ACTIVITÉS CIVIQUES,1.3746327,43.6058741
293,W313026152,MAIN TENDUE POUR LE CAMEROUN (MTC),"l'association est fondée dans un esprit de solidarité pour la population camerounaise. elle va fonctionner avec le volontariat, des soutiens et investissement personnel, la récolte du matériel médical ou autres, dans le but d'accompagner et informer la population sur les différentes maladies comme l'hépatite b, le hiv, le diabète",19,RUE,Roquemaurel,31300,Toulouse,,19 RUE Roquemaurel 31300 Toulouse,Haute-Garonne,Occitanie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,SANTÉ,1.4185111,43.5965583
294,W313028191,MISSION FOR THE CHILDREN OF KAMERUN (MICHKA),"apporter notre aide à la population de bakou bafang et de son arrondissement (ouest du cameroun) ; en favorisant la scolarisation des enfants , en mettant en place des activités péri-scolaires ; en apportant notre soutien à tous projets visant à améliorer les conditions de vie des habitants 'alimentaire, médical, formation professionnelle, sportif, développement rural et artisanal) ; tout ceci en mémoire de monsieur michel kameni",22,RUE,DU Dr Albert Schweitzer,31200,Toulouse,,22 RUE DU Dr Albert Schweitzer 31200 Toulouse,Haute-Garonne,Occitanie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,1.4442469,43.6044622
